10
1 1 2.9007511486999604e+000
1 2 2.0998694475643553e+000
1 3 3.0084840477542931e+000
1 4 2.0987253031610122e+000
1 5 1.5539255493200903e+000
1 6 2.5896039423939827e+000
1 7 2.6039757649160764e+000
1 8 2.8060198568630996e+000
1 9 2.2444854435628425e+000
1 10 2.0230324432010001e+000
2 1 2.0998694475643553e+000
2 2 2.8708336547157791e+000
2 3 3.1233727525674349e+000
2 4 2.5054178991932523e+000
2 5 1.1371240914578247e+000
2 6 2.2225001368760218e+000
2 7 2.7205520174936488e+000
2 8 2.2301750491844921e+000
2 9 1.7242621925827017e+000
2 10 1.8546869285217373e+000
3 1 3.0084840477542931e+000
3 2 3.1233727525674349e+000
3 3 5.8281706445867005e+000
3 4 3.4111990896027513e+000
3 5 2.3039976192260969e+000
3 6 3.7717230796720616e+000
3 7 3.8772728950841122e+000
3 8 4.0805660551262397e+000
3 9 3.2992480345335418e+000
3 10 2.4340520568486674e+000
4 1 2.0987253031610122e+000
4 2 2.5054178991932523e+000
4 3 3.4111990896027513e+000
4 4 3.9963209178981982e+000
4 5 2.4311075582216075e+000
4 6 2.6746260028595712e+000
4 7 3.4452723291605172e+000
4 8 3.5997069235184993e+000
4 9 2.2153281780366871e+000
4 10 3.0061218988434080e+000
5 1 1.5539255493200903e+000
5 2 1.1371240914578247e+000
5 3 2.3039976192260969e+000
5 4 2.4311075582216075e+000
5 5 2.7922932924041044e+000
5 6 1.6913472859159029e+000
5 7 2.0199880282460732e+000
5 8 3.1885504165902825e+000
5 9 1.9659833356104817e+000
5 10 2.3563618493126928e+000
6 1 2.5896039423939827e+000
6 2 2.2225001368760218e+000
6 3 3.7717230796720616e+000
6 4 2.6746260028595712e+000
6 5 1.6913472859159029e+000
6 6 2.9632197636083912e+000
6 7 3.1157643180340218e+000
6 8 3.2039596649031141e+000
6 9 2.4847100005232177e+000
6 10 2.0392686641119058e+000
7 1 2.6039757649160764e+000
7 2 2.7205520174936488e+000
7 3 3.8772728950841122e+000
7 4 3.4452723291605172e+000
7 5 2.0199880282460732e+000
7 6 3.1157643180340218e+000
7 7 4.3733306545224480e+000
7 8 3.8516771068500111e+000
7 9 2.4860183744986664e+000
7 10 2.4387119919815197e+000
8 1 2.8060198568630996e+000
8 2 2.2301750491844921e+000
8 3 4.0805660551262397e+000
8 4 3.5997069235184993e+000
8 5 3.1885504165902825e+000
8 6 3.2039596649031141e+000
8 7 3.8516771068500111e+000
8 8 4.6825493516730310e+000
8 9 3.1466273456290628e+000
8 10 3.0192615359073747e+000
9 1 2.2444854435628425e+000
9 2 1.7242621925827017e+000
9 3 3.2992480345335418e+000
9 4 2.2153281780366871e+000
9 5 1.9659833356104817e+000
9 6 2.4847100005232177e+000
9 7 2.4860183744986664e+000
9 8 3.1466273456290628e+000
9 9 2.6741651547138168e+000
9 10 2.0966269135362525e+000
10 1 2.0230324432010001e+000
10 2 1.8546869285217373e+000
10 3 2.4340520568486674e+000
10 4 3.0061218988434080e+000
10 5 2.3563618493126928e+000
10 6 2.0392686641119058e+000
10 7 2.4387119919815197e+000
10 8 3.0192615359073747e+000
10 9 2.0966269135362525e+000
10 10 3.1392804200561795e+000
