10
1 1 4.9555538774904573e+000
1 2 5.4775574386545900e-002
1 3 5.1489179353712577e-001
1 4 1.2600509171313246e+000
1 5 9.5676436805242543e-002
1 6 2.9901048076851144e-001
1 7 -1.5308918773079303e+000
1 8 1.7304569887180925e+000
1 9 1.5141447383738385e-001
1 10 2.1120602439155972e-001
2 1 5.4775574386545900e-002
2 2 3.7697116715238050e+000
2 3 -2.2829946613014551e-001
2 4 -1.9356055348996015e-001
2 5 -7.7347116730395660e-001
2 6 -5.9541331896895762e-002
2 7 1.7098421281425655e+000
2 8 5.7597242645414448e-001
2 9 1.3560302244344395e+000
2 10 4.7589244651241025e-001
3 1 5.1489179353712577e-001
3 2 -2.2829946613014551e-001
3 3 4.4582622549154163e+000
3 4 1.4515955588977310e+000
3 5 3.3249842696901938e-001
3 6 -2.3420293410527093e+000
3 7 -1.9071907783728298e-001
3 8 -1.0277970769953848e-001
3 9 6.1558796775852831e-001
3 10 -2.4090399558661299e-001
4 1 1.2600509171313246e+000
4 2 -1.9356055348996015e-001
4 3 1.4515955588977310e+000
4 4 4.1626252312979410e+000
4 5 1.4347956344344759e+000
4 6 -3.4906675083760980e-001
4 7 2.0940045617134587e-001
4 8 7.4511705193670985e-001
4 9 -2.0053821133254898e-001
4 10 3.0305963197493979e-001
5 1 9.5676436805242543e-002
5 2 -7.7347116730395660e-001
5 3 3.3249842696901938e-001
5 4 1.4347956344344759e+000
5 5 4.9174884413439068e+000
5 6 -1.2424774609595833e-001
5 7 1.9787956362745149e-002
5 8 4.1819135098590332e-001
5 9 7.4170364330585825e-001
5 10 1.2585637507062863e+000
6 1 2.9901048076851144e-001
6 2 -5.9541331896895762e-002
6 3 -2.3420293410527093e+000
6 4 -3.4906675083760980e-001
6 5 -1.2424774609595833e-001
6 6 4.1691982511253602e+000
6 7 1.0405692637550006e+000
6 8 -2.8634987412902008e-001
6 9 -1.9010938592115023e-004
6 10 -8.3622242433977800e-001
7 1 -1.5308918773079303e+000
7 2 1.7098421281425655e+000
7 3 -1.9071907783728298e-001
7 4 2.0940045617134587e-001
7 5 1.9787956362745149e-002
7 6 1.0405692637550006e+000
7 7 2.2680749494315395e+000
7 8 -1.1262418641899723e+000
7 9 1.4204303335933948e+000
7 10 -4.3053072197991163e-002
8 1 1.7304569887180925e+000
8 2 5.7597242645414448e-001
8 3 -1.0277970769953848e-001
8 4 7.4511705193670985e-001
8 5 4.1819135098590332e-001
8 6 -2.8634987412902008e-001
8 7 -1.1262418641899723e+000
8 8 4.3649897158796520e+000
8 9 1.3354465306085286e+000
8 10 -9.5960974170263758e-001
9 1 1.5141447383738385e-001
9 2 1.3560302244344395e+000
9 3 6.1558796775852831e-001
9 4 -2.0053821133254898e-001
9 5 7.4170364330585825e-001
9 6 -1.9010938592115023e-004
9 7 1.4204303335933948e+000
9 8 1.3354465306085286e+000
9 9 5.7548369865047553e+000
9 10 1.1538798732155042e+000
10 1 2.1120602439155972e-001
10 2 4.7589244651241025e-001
10 3 -2.4090399558661299e-001
10 4 3.0305963197493979e-001
10 5 1.2585637507062863e+000
10 6 -8.3622242433977800e-001
10 7 -4.3053072197991163e-002
10 8 -9.5960974170263758e-001
10 9 1.1538798732155042e+000
10 10 6.1792586205871567e+000
