10
1 1 5.4861529545280936e+000
1 2 5.3361067914949223e-001
1 3 -9.0075898937782450e-001
1 4 -3.3597558725407151e-001
1 5 -6.1777342344565944e-001
1 6 5.5347938163911548e-001
1 7 1.1761494184384169e+000
1 8 1.4056444952444216e+000
1 9 -3.1358185755647949e-001
1 10 1.5668231064673748e+000
2 1 5.3361067914949223e-001
2 2 5.6225654474800217e+000
2 3 1.6811269822398917e-001
2 4 1.3954844987708555e+000
2 5 5.9384921843787519e-003
2 6 1.3228174094158986e+000
2 7 1.2446727464866947e-001
2 8 7.5555836573992874e-001
2 9 -2.1597159736639013e+000
2 10 1.0990330844296947e-001
3 1 -9.0075898937782450e-001
3 2 1.6811269822398917e-001
3 3 6.0666544194584784e+000
3 4 -2.4213781098082279e-001
3 5 4.3678574926040126e-001
3 6 -1.2948145448924941e+000
3 7 -1.2169917350802990e+000
3 8 -3.7008311085002771e-002
3 9 -7.4638227293019765e-001
3 10 -1.0403285895949013e+000
4 1 -3.3597558725407151e-001
4 2 1.3954844987708555e+000
4 3 -2.4213781098082279e-001
4 4 4.3709866705515470e+000
4 5 2.4732568162975602e-001
4 6 1.2567427882673625e+000
4 7 -7.1349106777492555e-001
4 8 1.2833133382105832e-001
4 9 1.3114055810414362e+000
4 10 1.7300684589874140e+000
5 1 -6.1777342344565944e-001
5 2 5.9384921843787519e-003
5 3 4.3678574926040126e-001
5 4 2.4732568162975602e-001
5 5 4.1662834616209823e+000
5 6 1.2701126469370458e-001
5 7 2.4095216738640235e-001
5 8 -1.8027242365105389e-003
5 9 7.6805821301101618e-001
5 10 4.7839718083068561e-001
6 1 5.5347938163911548e-001
6 2 1.3228174094158986e+000
6 3 -1.2948145448924941e+000
6 4 1.2567427882673625e+000
6 5 1.2701126469370458e-001
6 6 4.0259404059807098e+000
6 7 -8.5537058723371251e-002
6 8 4.5733365096980394e-001
6 9 5.4104928268488583e-001
6 10 -1.5017908797936652e-001
7 1 1.1761494184384169e+000
7 2 1.2446727464866947e-001
7 3 -1.2169917350802990e+000
7 4 -7.1349106777492555e-001
7 5 2.4095216738640235e-001
7 6 -8.5537058723371251e-002
7 7 6.0415965195784107e+000
7 8 -8.1656610377878436e-001
7 9 1.2011526002699722e+000
7 10 -1.0620613774232623e+000
8 1 1.4056444952444216e+000
8 2 7.5555836573992874e-001
8 3 -3.7008311085002771e-002
8 4 1.2833133382105832e-001
8 5 -1.8027242365105389e-003
8 6 4.5733365096980394e-001
8 7 -8.1656610377878436e-001
8 8 6.1716329134838510e+000
8 9 -7.3283139413183829e-001
8 10 -1.0222556384467074e+000
9 1 -3.1358185755647949e-001
9 2 -2.1597159736639013e+000
9 3 -7.4638227293019765e-001
9 4 1.3114055810414362e+000
9 5 7.6805821301101618e-001
9 6 5.4104928268488583e-001
9 7 1.2011526002699722e+000
9 8 -7.3283139413183829e-001
9 9 6.2917955497508355e+000
9 10 -1.4229939379529108e+000
10 1 1.5668231064673748e+000
10 2 1.0990330844296947e-001
10 3 -1.0403285895949013e+000
10 4 1.7300684589874140e+000
10 5 4.7839718083068561e-001
10 6 -1.5017908797936652e-001
10 7 -1.0620613774232623e+000
10 8 -1.0222556384467074e+000
10 9 -1.4229939379529108e+000
10 10 6.7563916575670646e+000
