20
1 1 7.2628079992707697e+000
1 2 5.7464221416846870e+000
1 3 5.1887532953895619e+000
1 4 4.2716765413629307e+000
1 5 4.7239139648187276e+000
1 6 4.5191533766583269e+000
1 7 5.5050366556602111e+000
1 8 6.0900352234789423e+000
1 9 4.7826774164038541e+000
1 10 5.0486397364622810e+000
1 11 5.5672165384844039e+000
1 12 6.0959456616734675e+000
1 13 5.2182644108793648e+000
1 14 5.5324711512136400e+000
1 15 4.9957144116037622e+000
1 16 5.3436212146408408e+000
1 17 5.9088393580479659e+000
1 18 4.7284108582480737e+000
1 19 5.9963750427225628e+000
1 20 5.2417265732227456e+000
2 1 5.7464221416846870e+000
2 2 7.3403141197318540e+000
2 3 5.2212858271079181e+000
2 4 4.2072552356362865e+000
2 5 5.1269912365130921e+000
2 6 5.1522402608480844e+000
2 7 5.3960784580343120e+000
2 8 6.6926397680074219e+000
2 9 4.8365107225423589e+000
2 10 5.7615803854606265e+000
2 11 6.4164587601417971e+000
2 12 5.4679407275636791e+000
2 13 4.6700261723687033e+000
2 14 6.5816417487133680e+000
2 15 5.4064914004816833e+000
2 16 4.9847607481249296e+000
2 17 5.7176032188686561e+000
2 18 4.3472456706645737e+000
2 19 6.2241620486192870e+000
2 20 6.3763050259186302e+000
3 1 5.1887532953895619e+000
3 2 5.2212858271079181e+000
3 3 6.1187270016943502e+000
3 4 4.2043862433081882e+000
3 5 4.1961511843128561e+000
3 6 3.9410056537179345e+000
3 7 4.4778331062077061e+000
3 8 5.4605394410415613e+000
3 9 4.1020515299579090e+000
3 10 3.3979925675803146e+000
3 11 5.8534806164631483e+000
3 12 4.2723334936942843e+000
3 13 4.8473136629542406e+000
3 14 4.9757703227950154e+000
3 15 4.9749253386014880e+000
3 16 4.4501135088488004e+000
3 17 5.2381197633251251e+000
3 18 4.4105141442764113e+000
3 19 5.1823119966311566e+000
3 20 4.6213580504189462e+000
4 1 4.2716765413629307e+000
4 2 4.2072552356362865e+000
4 3 4.2043862433081882e+000
4 4 5.0411013829054321e+000
4 5 3.4338672240740604e+000
4 6 3.8335206351411939e+000
4 7 3.4228678602984335e+000
4 8 4.4789315913741063e+000
4 9 3.4259943350878830e+000
4 10 2.6100905768994562e+000
4 11 4.9160892365591655e+000
4 12 4.3167811372220131e+000
4 13 3.1415770700804533e+000
4 14 4.2366558978707411e+000
