100
1 1 7.6251773136993850e-001
1 2 4.5385720394525780e-001
1 3 5.9905610472307325e-001
1 4 6.2840159904555015e-001
1 5 7.4199586617208246e-001
1 6 2.4149210878071284e-001
1 7 7.0579810381588864e-002
1 8 5.8123710860496292e-001
1 9 2.7495267156094333e-001
1 10 4.4077546050166261e-001
1 11 6.1940742115286296e-001
1 12 9.7865771763669607e-001
1 13 9.4989713876548398e-001
1 14 8.3836930437897017e-001
1 15 3.4050674376213141e-001
1 16 9.2449711144217772e-001
1 17 2.1929698440802781e-001
1 18 7.4955789205391654e-001
1 19 1.2183839553879432e-001
1 20 7.9780057531391380e-001
1 21 4.8059237459073961e-001
1 22 5.4681390054326824e-003
1 23 5.8353226042221951e-001
1 24 3.4644204622907793e-001
1 25 1.1881880621454222e-001
1 26 1.1666717380649411e-001
1 27 7.2609220629233431e-002
1 28 7.6934997474682132e-002
1 29 3.1230076972861851e-003
1 30 7.5421323748079716e-001
1 31 5.2531471905003468e-001
1 32 3.6052170903240954e-001
1 33 2.3981529387262407e-001
1 34 3.3531075082659428e-001
1 35 4.9322758893165464e-001
1 36 7.9040920818568983e-001
1 37 8.4057821152175094e-001
1 38 7.8147838165122396e-001
1 39 1.5333330604994111e-001
1 40 1.1483096182459300e-001
1 41 5.9111423125195539e-001
1 42 4.8220283670871722e-001
1 43 3.3558554560692078e-001
1 44 2.6054216530758983e-001
1 45 5.8774046752872122e-001
1 46 4.1104564086559353e-001
1 47 5.2037808290244447e-001
1 48 4.9879318548795709e-001
1 49 2.3598687817517014e-001
1 50 3.1853214548049796e-001
1 51 4.0313364529170786e-001
1 52 5.3915491497110457e-001
1 53 5.0088814383052946e-002
1 54 7.5582694855185772e-001
1 55 8.2839026426073503e-001
1 56 7.8466271646466290e-001
1 57 7.3845978936859247e-001
1 58 2.3236220374754528e-002
1 59 8.0023036652273793e-001
1 60 6.6056424375577127e-001
1 61 5.0338537294121732e-001
1 62 2.2024719399625112e-001
1 63 7.6674553073698415e-001
1 64 6.6075194784252844e-001
1 65 5.3181104330279028e-001
1 66 1.0298320773070573e-001
1 67 4.6246744227453992e-002
1 68 6.1423404891799360e-001
1 69 4.0232308584001714e-001
1 70 3.7195347354857733e-001
1 71 9.8161391758072292e-001
1 72 9.2652608679347037e-001
1 73 6.6089891578306403e-001
1 74 1.9016942559644093e-001
1 75 1.7759000698848140e-001
1 76 9.0129081564669800e-001
1 77 6.0680415498716100e-001
1 78 6.8143197446875758e-001
1 79 2.9060107817772562e-001
1 80 2.0812383220350725e-001
1 81 9.8013323852780901e-002
1 82 8.7458731272084078e-001
1 83 6.4796208564653368e-001
1 84 1.4935492614970104e-002
1 85 1.8145566770792462e-001
1 86 5.1553205589810558e-001
1 87 7.7810505688297704e-001
1 88 3.9435244904245231e-001
1 89 2.0913567007004324e-001
1 90 7.4731200960078714e-001
1 91 3.3046959577643246e-002
1 92 8.9525190896941287e-001
1 93 8.6176393675155072e-001
1 94 7.6942677348773370e-001
1 95 2.9211821578520780e-001
1 96 3.0682894436855285e-001
1 97 3.1227942038186374e-001
1 98 6.7778032357751272e-001
1 99 6.5509233725797267e-001
1 100 2.8177416092248153e-001
2 1 1.0036132549802701e-001
2 2 1.8057575885250693e-001
2 3 2.2885443152800722e-001
2 4 4.2507986337358150e-001
2 5 7.2886273718460326e-001
2 6 3.7084610581718769e-001
2 7 1.2739123629969170e-002
2 8 1.1482751043108655e-001
2 9 8.3158524385855881e-001
2 10 1.7197362351977946e-001
2 11 2.6942165816478375e-001
2 12 2.2907157499960595e-001
