100
1 1 5.0280239456760988e+001
1 2 5.8928261054278543e+000
1 3 2.0610898438152363e+000
1 4 1.6839373312887491e+000
1 5 2.3461002824579960e+000
1 6 -1.4591944381360988e-001
1 7 -1.0928871140684433e+000
1 8 -4.3289563663240269e+000
1 9 -2.6519099281714138e+000
1 10 -2.3000870811822391e+000
1 11 -2.1678118337279981e+000
1 12 -2.3209433379431150e+000
1 13 1.4963894672806859e+000
1 14 1.2508456141429920e+000
1 15 -9.9108850833719087e-001
1 16 5.6019286592037171e-002
1 17 4.6585963206604850e+000
1 18 3.2003594084589855e+000
1 19 -2.0767213786130290e-001
1 20 2.5092059762200591e-001
1 21 3.4002631871757720e+000
1 22 7.7581530698691104e-001
1 23 3.8680615209594014e+000
1 24 -4.2660430008782839e+000
1 25 -7.5869437692091424e-002
1 26 -6.6160372898432562e-001
1 27 3.5711783480518178e-002
1 28 3.9093350303924796e+000
1 29 -3.0499991504529946e+000
1 30 -8.3534643102229711e-001
1 31 -9.5955417097697771e-001
1 32 9.2352081294901522e-001
1 33 -6.9644025330821924e+000
1 34 -8.6312687622317041e-001
1 35 5.0722092148578446e-001
1 36 2.0810692299260296e+000
1 37 -6.9388598907963388e+000
1 38 3.9988711320257275e+000
1 39 -3.2133457136630611e-001
1 40 -2.0391461615546915e+000
1 41 -5.0661645432154490e-001
1 42 4.1110542311333358e+000
1 43 -1.1968587662021446e+000
1 44 -4.0200718615642705e-001
1 45 -1.5700199818702796e+000
1 46 4.7948799577350121e+000
1 47 -3.5728862566559338e+000
1 48 1.6997679333409690e+000
1 49 -1.5773939772635743e+000
1 50 4.0742258118578112e-001
1 51 -9.5613977188306154e-001
1 52 7.7440188619239514e-002
1 53 -2.9156346958337034e+000
1 54 -4.9171281368027255e+000
1 55 7.5744444246009124e-002
1 56 2.0157668099027610e+000
1 57 1.5809009656421271e+000
1 58 -2.7358733534210824e+000
1 59 2.1196770322729002e+000
1 60 6.8810460791065742e+000
1 61 1.9588860247811828e+000
1 62 -4.9964939347893669e+000
1 63 1.2667913767333827e+000
1 64 2.4957879202750508e+000
1 65 4.8488882175020560e+000
1 66 -2.7199661533546564e+000
1 67 -7.7955099359987079e+000
1 68 -5.3481954541988808e+000
1 69 -3.7327614356520900e+000
1 70 -2.7586889916717172e-001
1 71 4.4615551277516619e-001
1 72 -4.4290014404396816e-001
1 73 -2.1017393224668464e+000
1 74 1.0670902250747183e-002
1 75 -1.3251380236631860e+000
1 76 9.1289028519079296e-001
1 77 -2.2375252599573459e-001
1 78 1.4738839139954774e-002
1 79 -2.4802600047248782e+000
1 80 4.4596178393962411e+000
1 81 2.3213523519778523e+000
1 82 -7.4608924177885214e+000
1 83 2.0856880404324607e+000
1 84 -7.5156891057707642e-001
1 85 -3.1286518624159623e+000
1 86 5.8261662880797815e-001
1 87 -2.9233622972510265e+000
1 88 8.5311542760630044e-001
1 89 -7.0875564358215826e-001
1 90 1.4726790801722400e+000
1 91 3.9000130582150496e+000
1 92 -3.7304468200234742e+000
1 93 1.5002305901943469e+000
1 94 -1.2306215493178412e+000
1 95 -1.8663170273924730e+000
1 96 2.7952820638802462e+000
1 97 -1.5442891866424024e+000
1 98 -3.6339532300253992e+000
1 99 -5.8438999868591468e-001
1 100 -1.6884372479841556e+000
2 1 5.8928261054278543e+000
2 2 4.9586864744271800e+001
2 3 -1.5467523525242879e+000
2 4 -7.3205278992126671e-002
2 5 -3.8278900555019102e+000
2 6 -7.5958463468885884e-001
2 7 -3.0348718860200008e-001
2 8 -3.0927018511482012e+000
2 9 -1.5656128130815070e+000
2 10 3.3518456201243780e+000
2 11 -2.9975642920998578e+000
2 12 -6.9866831005135168e+000
2 13 6.5538977666341813e-002
2 14 1.6941596285594747e+000
2 15 -8.3832931427687829e-001
2 16 -3.9834173583556822e+000
2 17 1.5250992537508545e-001
2 18 -5.2791590082230657e+000
2 19 3.0288824864260917e+000
2 20 -1.7806209306890799e+000
2 21 -2.7930253774907658e+000
2 22 3.5701286082224302e+000
2 23 7.3268821334780831e-001
2 24 -4.9995201359243657e-001
2 25 -3.8815770606616509e+000
2 26 -5.4067795500174585e+000
2 27 -4.2149753423528136e+000
2 28 1.6764539477701363e+000
2 29 -1.9684413101370252e-001
2 30 -1.5074283663258714e-001
2 31 -5.7919671160536312e+000
2 32 2.9510453165202716e-001
2 33 4.9804444556367899e+000
2 34 2.1545641727412774e+000
2 35 -1.7310869881500992e+000
2 36 1.2413598505188346e+000
2 37 1.6555160945109821e+000
2 38 -2.0756104934609465e-001
2 39 1.8799952053112572e+000
2 40 -7.8405859272718703e-001
2 41 3.3325363144293534e+000
2 42 -1.5949750373487293e+000
2 43 7.1849950916020450e-002
2 44 -2.2440352805040789e+000
2 45 -2.1875717196359705e+000
